File,Event,Label,BaseGroup,IsOriginal,IsAugmented,OuterSplit
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(07) bending\data4194_aug2.mat,bending,0,data4194.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(07) bending\data4194_aug3.mat,bending,0,data4194.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(07) bending\data4194_aug4.mat,bending,0,data4194.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(07) bending\data4194_aug5.mat,bending,0,data4194.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(07) bending\data4194_aug6.mat,bending,0,data4194.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(07) bending\data4194_aug7.mat,bending,0,data4194.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(07) bending\data4194_aug8.mat,bending,0,data4194.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(07) bending\data4194_aug9.mat,bending,0,data4194.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(07) bending\data4195.mat,bending,0,data4195.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(07) bending\data4195_aug1.mat,bending,0,data4195.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(07) bending\data4195_aug2.mat,bending,0,data4195.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(07) bending\data4195_aug3.mat,bending,0,data4195.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(07) bending\data4195_aug4.mat,bending,0,data4195.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(07) bending\data4195_aug5.mat,bending,0,data4195.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(07) bending\data4195_aug6.mat,bending,0,data4195.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(07) bending\data4195_aug7.mat,bending,0,data4195.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(07) bending\data4195_aug8.mat,bending,0,data4195.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(07) bending\data4195_aug9.mat,bending,0,data4195.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(08) laying\data4326.mat,laying,0,data4326.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(08) laying\data4326_aug1.mat,laying,0,data4326.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(08) laying\data4326_aug2.mat,laying,0,data4326.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(08) laying\data4326_aug3.mat,laying,0,data4326.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(08) laying\data4326_aug4.mat,laying,0,data4326.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(08) laying\data4326_aug5.mat,laying,0,data4326.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(08) laying\data4326_aug6.mat,laying,0,data4326.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(08) laying\data4326_aug7.mat,laying,0,data4326.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(08) laying\data4326_aug8.mat,laying,0,data4326.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(08) laying\data4326_aug9.mat,laying,0,data4326.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(08) laying\data4327.mat,laying,0,data4327.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(08) laying\data4327_aug1.mat,laying,0,data4327.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(08) laying\data4327_aug2.mat,laying,0,data4327.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(08) laying\data4327_aug3.mat,laying,0,data4327.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(08) laying\data4327_aug4.mat,laying,0,data4327.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(08) laying\data4327_aug5.mat,laying,0,data4327.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(08) laying\data4327_aug6.mat,laying,0,data4327.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(08) laying\data4327_aug7.mat,laying,0,data4327.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(08) laying\data4327_aug8.mat,laying,0,data4327.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(08) laying\data4327_aug9.mat,laying,0,data4327.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(08) laying\data4328.mat,laying,0,data4328.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(08) laying\data4328_aug1.mat,laying,0,data4328.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(08) laying\data4328_aug2.mat,laying,0,data4328.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(08) laying\data4328_aug3.mat,laying,0,data4328.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(08) laying\data4328_aug4.mat,laying,0,data4328.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(08) laying\data4328_aug5.mat,laying,0,data4328.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(08) laying\data4328_aug6.mat,laying,0,data4328.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(08) laying\data4328_aug7.mat,laying,0,data4328.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(08) laying\data4328_aug8.mat,laying,0,data4328.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(08) laying\data4328_aug9.mat,laying,0,data4328.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(08) laying\data4329.mat,laying,0,data4329.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(08) laying\data4329_aug1.mat,laying,0,data4329.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(08) laying\data4329_aug2.mat,laying,0,data4329.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(08) laying\data4329_aug3.mat,laying,0,data4329.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(08) laying\data4329_aug4.mat,laying,0,data4329.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(08) laying\data4329_aug5.mat,laying,0,data4329.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(08) laying\data4329_aug6.mat,laying,0,data4329.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(08) laying\data4329_aug7.mat,laying,0,data4329.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(08) laying\data4329_aug8.mat,laying,0,data4329.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(08) laying\data4329_aug9.mat,laying,0,data4329.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(08) laying\data4330.mat,laying,0,data4330.mat,1,0,test_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(08) laying\data4330_aug1.mat,laying,0,data4330.mat,0,1,test_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(08) laying\data4330_aug2.mat,laying,0,data4330.mat,0,1,test_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(08) laying\data4330_aug3.mat,laying,0,data4330.mat,0,1,test_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(08) laying\data4330_aug4.mat,laying,0,data4330.mat,0,1,test_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(08) laying\data4330_aug5.mat,laying,0,data4330.mat,0,1,test_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(08) laying\data4330_aug6.mat,laying,0,data4330.mat,0,1,test_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(08) laying\data4330_aug7.mat,laying,0,data4330.mat,0,1,test_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(08) laying\data4330_aug8.mat,laying,0,data4330.mat,0,1,test_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(08) laying\data4330_aug9.mat,laying,0,data4330.mat,0,1,test_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(09) kneeling\data4461.mat,kneeling,0,data4461.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(09) kneeling\data4461_aug1.mat,kneeling,0,data4461.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(09) kneeling\data4461_aug2.mat,kneeling,0,data4461.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(09) kneeling\data4461_aug3.mat,kneeling,0,data4461.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(09) kneeling\data4461_aug4.mat,kneeling,0,data4461.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(09) kneeling\data4461_aug5.mat,kneeling,0,data4461.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(09) kneeling\data4461_aug6.mat,kneeling,0,data4461.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(09) kneeling\data4461_aug7.mat,kneeling,0,data4461.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(09) kneeling\data4461_aug8.mat,kneeling,0,data4461.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(09) kneeling\data4461_aug9.mat,kneeling,0,data4461.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(09) kneeling\data4462.mat,kneeling,0,data4462.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(09) kneeling\data4462_aug1.mat,kneeling,0,data4462.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(09) kneeling\data4462_aug2.mat,kneeling,0,data4462.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(09) kneeling\data4462_aug3.mat,kneeling,0,data4462.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(09) kneeling\data4462_aug4.mat,kneeling,0,data4462.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(09) kneeling\data4462_aug5.mat,kneeling,0,data4462.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(09) kneeling\data4462_aug6.mat,kneeling,0,data4462.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(09) kneeling\data4462_aug7.mat,kneeling,0,data4462.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(09) kneeling\data4462_aug8.mat,kneeling,0,data4462.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(09) kneeling\data4462_aug9.mat,kneeling,0,data4462.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(09) kneeling\data4463.mat,kneeling,0,data4463.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(09) kneeling\data4463_aug1.mat,kneeling,0,data4463.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(09) kneeling\data4463_aug2.mat,kneeling,0,data4463.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(09) kneeling\data4463_aug3.mat,kneeling,0,data4463.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(09) kneeling\data4463_aug4.mat,kneeling,0,data4463.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(09) kneeling\data4463_aug5.mat,kneeling,0,data4463.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(09) kneeling\data4463_aug6.mat,kneeling,0,data4463.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(09) kneeling\data4463_aug7.mat,kneeling,0,data4463.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(09) kneeling\data4463_aug8.mat,kneeling,0,data4463.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(09) kneeling\data4463_aug9.mat,kneeling,0,data4463.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(09) kneeling\data4464.mat,kneeling,0,data4464.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(09) kneeling\data4464_aug1.mat,kneeling,0,data4464.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(09) kneeling\data4464_aug2.mat,kneeling,0,data4464.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(09) kneeling\data4464_aug3.mat,kneeling,0,data4464.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(09) kneeling\data4464_aug4.mat,kneeling,0,data4464.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(09) kneeling\data4464_aug5.mat,kneeling,0,data4464.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(09) kneeling\data4464_aug6.mat,kneeling,0,data4464.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(09) kneeling\data4464_aug7.mat,kneeling,0,data4464.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(09) kneeling\data4464_aug8.mat,kneeling,0,data4464.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(09) kneeling\data4464_aug9.mat,kneeling,0,data4464.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(09) kneeling\data4465.mat,kneeling,0,data4465.mat,1,0,test_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(09) kneeling\data4465_aug1.mat,kneeling,0,data4465.mat,0,1,test_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(09) kneeling\data4465_aug2.mat,kneeling,0,data4465.mat,0,1,test_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(09) kneeling\data4465_aug3.mat,kneeling,0,data4465.mat,0,1,test_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(09) kneeling\data4465_aug4.mat,kneeling,0,data4465.mat,0,1,test_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(09) kneeling\data4465_aug5.mat,kneeling,0,data4465.mat,0,1,test_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(09) kneeling\data4465_aug6.mat,kneeling,0,data4465.mat,0,1,test_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(09) kneeling\data4465_aug7.mat,kneeling,0,data4465.mat,0,1,test_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(09) kneeling\data4465_aug8.mat,kneeling,0,data4465.mat,0,1,test_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(09) kneeling\data4465_aug9.mat,kneeling,0,data4465.mat,0,1,test_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(10) squatting\data4596.mat,squatting,0,data4596.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(10) squatting\data4596_aug1.mat,squatting,0,data4596.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(10) squatting\data4596_aug2.mat,squatting,0,data4596.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(10) squatting\data4596_aug3.mat,squatting,0,data4596.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(10) squatting\data4596_aug4.mat,squatting,0,data4596.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(10) squatting\data4596_aug5.mat,squatting,0,data4596.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(10) squatting\data4596_aug6.mat,squatting,0,data4596.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(10) squatting\data4596_aug7.mat,squatting,0,data4596.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(10) squatting\data4596_aug8.mat,squatting,0,data4596.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(10) squatting\data4596_aug9.mat,squatting,0,data4596.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(10) squatting\data4597.mat,squatting,0,data4597.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(10) squatting\data4597_aug1.mat,squatting,0,data4597.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(10) squatting\data4597_aug2.mat,squatting,0,data4597.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(10) squatting\data4597_aug3.mat,squatting,0,data4597.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(10) squatting\data4597_aug4.mat,squatting,0,data4597.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(10) squatting\data4597_aug5.mat,squatting,0,data4597.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(10) squatting\data4597_aug6.mat,squatting,0,data4597.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(10) squatting\data4597_aug7.mat,squatting,0,data4597.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(10) squatting\data4597_aug8.mat,squatting,0,data4597.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(10) squatting\data4597_aug9.mat,squatting,0,data4597.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(10) squatting\data4598.mat,squatting,0,data4598.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(10) squatting\data4598_aug1.mat,squatting,0,data4598.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(10) squatting\data4598_aug2.mat,squatting,0,data4598.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(10) squatting\data4598_aug3.mat,squatting,0,data4598.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(10) squatting\data4598_aug4.mat,squatting,0,data4598.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(10) squatting\data4598_aug5.mat,squatting,0,data4598.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(10) squatting\data4598_aug6.mat,squatting,0,data4598.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(10) squatting\data4598_aug7.mat,squatting,0,data4598.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(10) squatting\data4598_aug8.mat,squatting,0,data4598.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(10) squatting\data4598_aug9.mat,squatting,0,data4598.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(10) squatting\data4599.mat,squatting,0,data4599.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(10) squatting\data4599_aug1.mat,squatting,0,data4599.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(10) squatting\data4599_aug2.mat,squatting,0,data4599.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(10) squatting\data4599_aug3.mat,squatting,0,data4599.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(10) squatting\data4599_aug4.mat,squatting,0,data4599.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(10) squatting\data4599_aug5.mat,squatting,0,data4599.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(10) squatting\data4599_aug6.mat,squatting,0,data4599.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(10) squatting\data4599_aug7.mat,squatting,0,data4599.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(10) squatting\data4599_aug8.mat,squatting,0,data4599.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(10) squatting\data4599_aug9.mat,squatting,0,data4599.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(10) squatting\data4600.mat,squatting,0,data4600.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(10) squatting\data4600_aug1.mat,squatting,0,data4600.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(10) squatting\data4600_aug2.mat,squatting,0,data4600.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(10) squatting\data4600_aug3.mat,squatting,0,data4600.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(10) squatting\data4600_aug4.mat,squatting,0,data4600.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(10) squatting\data4600_aug5.mat,squatting,0,data4600.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(10) squatting\data4600_aug6.mat,squatting,0,data4600.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(10) squatting\data4600_aug7.mat,squatting,0,data4600.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(10) squatting\data4600_aug8.mat,squatting,0,data4600.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(10) squatting\data4600_aug9.mat,squatting,0,data4600.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(11) prostrating\data4731.mat,prostrating,0,data4731.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(11) prostrating\data4731_aug1.mat,prostrating,0,data4731.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(11) prostrating\data4731_aug2.mat,prostrating,0,data4731.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(11) prostrating\data4731_aug3.mat,prostrating,0,data4731.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(11) prostrating\data4731_aug4.mat,prostrating,0,data4731.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(11) prostrating\data4731_aug5.mat,prostrating,0,data4731.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(11) prostrating\data4731_aug6.mat,prostrating,0,data4731.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(11) prostrating\data4731_aug7.mat,prostrating,0,data4731.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(11) prostrating\data4731_aug8.mat,prostrating,0,data4731.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(11) prostrating\data4731_aug9.mat,prostrating,0,data4731.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(11) prostrating\data4732.mat,prostrating,0,data4732.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(11) prostrating\data4732_aug1.mat,prostrating,0,data4732.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(11) prostrating\data4732_aug2.mat,prostrating,0,data4732.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(11) prostrating\data4732_aug3.mat,prostrating,0,data4732.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(11) prostrating\data4732_aug4.mat,prostrating,0,data4732.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(11) prostrating\data4732_aug5.mat,prostrating,0,data4732.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(11) prostrating\data4732_aug6.mat,prostrating,0,data4732.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(11) prostrating\data4732_aug7.mat,prostrating,0,data4732.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(11) prostrating\data4732_aug8.mat,prostrating,0,data4732.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(11) prostrating\data4732_aug9.mat,prostrating,0,data4732.mat,0,1,trainval_augmented
